Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_incorrect,Number_correct,Number_unclassified,Percent_incorrect,Percent_correct,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureOutOfBagError,measureBestNumIts,measureBestVal
features_all_postprocessedleft,3,5,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3.67E+18,2.02E+07,49,6,1,5,0,16.66666667,83.33333333,0,0,0.32,0.4,100.8560311,100.623059,13.72970188,13.93156857,-0.201866685,2.288283647,2.321928095,-0.033644447,0.293640241,0.04894004,12.71875739,1,1,1,5,0,0,0,0,0.166666667,1,0.285714286,0,0.5,0.166666667,0.166666667,0.166666667,0.833333333,0.833333333,0.027777778,0.166666667,0.047619048,0,0.5,0.222222222,0.057142857,0.166666667,0.118,0,0,0,0,0,4203,14188,3997,100,100,?,?,0,0.4
features_all_postprocessedleft,3,6,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3.67E+18,2.02E+07,50,5,1,4,0,20,80,0,0,0.32,0.4,101.3824885,101.2203271,11.27710044,11.60964047,-0.332540034,2.255420088,2.321928095,-0.066508007,0.107611792,0.021522358,4.653330141,1,1,1,4,0,0,0,0,0.2,1,0.333333333,0,0.5,0.2,0.2,0.2,0.8,0.8,0.04,0.2,0.066666667,0,0.5,0.28,0.083333333,0.2,0.112,0,0,0,0,0,4203,14425,3760,100,100,?,?,0,0.4
features_all_postprocessedleft,3,7,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3.67E+18,2.02E+07,50,5,1,4,0,20,80,0,0,0.32,0.4,100,99.67105174,11.70069995,11.60964047,0.091059479,2.340139991,2.321928095,0.018211896,0.429467187,0.085893437,18.64531015,1,1,1,4,0,0,0,0,0.2,1,0.333333333,0,0.5,0.2,0.2,0.2,0.8,0.8,0.04,0.2,0.066666667,0,0.5,0.2,0.066666667,0.2,0.107,0,0.015625,0,15.625,0,4203,14425,3760,100,100,?,?,0,0.4
features_all_postprocessedleft,3,8,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3.67E+18,2.02E+07,50,5,1,4,0,20,80,0,0,0.32,0.4,100,99.67105174,11.70069995,11.60964047,0.091059479,2.340139991,2.321928095,0.018211896,0.429467187,0.085893437,18.64531015,1,1,1,4,0,0,0,0,0.2,1,0.333333333,0,0.5,0.2,0.2,0.2,0.8,0.8,0.04,0.2,0.066666667,0,0.5,0.2,0.066666667,0.2,0.107,0,0,0,0,0,4203,14425,3760,100,100,?,?,0,0.4
features_all_postprocessedleft,3,9,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3.67E+18,2.02E+07,50,5,1,4,0,20,80,0,0,0.32,0.4,100,99.67105174,11.70069995,11.60964047,0.091059479,2.340139991,2.321928095,0.018211896,0.429467187,0.085893437,18.64531015,1,1,1,4,0,0,0,0,0.2,1,0.333333333,0,0.5,0.2,0.2,0.2,0.8,0.8,0.04,0.2,0.066666667,0,0.5,0.2,0.066666667,0.2,0.103,0,0,0,0,0,4203,14425,3760,100,100,?,?,0,0.4
features_all_postprocessedleft,3,10,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3.67E+18,2.02E+07,50,5,1,4,0,20,80,0,0,0.32,0.4,100,99.67105174,11.70069995,11.60964047,0.091059479,2.340139991,2.321928095,0.018211896,0.429467187,0.085893437,18.64531015,1,1,1,4,0,0,0,0,0.2,1,0.333333333,0,0.5,0.2,0.2,0.2,0.8,0.8,0.04,0.2,0.066666667,0,0.5,0.2,0.066666667,0.2,0.107,0,0.015625,0,15.625,0,4203,14425,3760,100,100,?,?,0,0.4
features_all_postprocessedleft,4,1,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3.67E+18,2.02E+07,49,6,1,5,0,16.66666667,83.33333333,0,0,0.32,0.4,100.8560311,100.623059,13.72970188,13.93156857,-0.201866685,2.288283647,2.321928095,-0.033644447,0.293640241,0.04894004,12.71875739,1,1,1,5,0,0,0,0,0.166666667,1,0.285714286,0,0.5,0.166666667,0.166666667,0.166666667,0.833333333,0.833333333,0.027777778,0.166666667,0.047619048,0,0.5,0.222222222,0.057142857,0.166666667,0.121,0.002,0.015625,0,15.625,0,4203,14188,3997,100,100,?,?,0,0.4
features_all_postprocessedleft,4,2,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3.67E+18,2.02E+07,49,6,1,5,0,16.66666667,83.33333333,0,0,0.32,0.4,100.8560311,100.623059,13.72970188,13.93156857,-0.201866685,2.288283647,2.321928095,-0.033644447,0.293640241,0.04894004,12.71875739,1,1,1,5,0,0,0,0,0.166666667,1,0.285714286,0,0.5,0.166666667,0.166666667,0.166666667,0.833333333,0.833333333,0.027777778,0.166666667,0.047619048,0,0.5,0.222222222,0.057142857,0.166666667,0.107,0,0.015625,0,15.625,0,4203,14188,3997,100,100,?,?,0,0.4
features_all_postprocessedleft,4,3,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3.67E+18,2.02E+07,49,6,1,5,0,16.66666667,83.33333333,0,0,0.32,0.4,100.8560311,100.623059,13.72970188,13.93156857,-0.201866685,2.288283647,2.321928095,-0.033644447,0.293640241,0.04894004,12.71875739,1,1,1,5,0,0,0,0,0.166666667,1,0.285714286,0,0.5,0.166666667,0.166666667,0.166666667,0.833333333,0.833333333,0.027777778,0.166666667,0.047619048,0,0.5,0.222222222,0.057142857,0.166666667,0.105,0,0,0,0,0,4203,14188,3997,100,100,?,?,0,0.4
features_all_postprocessedleft,4,4,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3.67E+18,2.02E+07,49,6,1,5,0,16.66666667,83.33333333,0,0,0.32,0.4,101.25,101.1069322,13.56572615,13.93156857,-0.36584242,2.260954358,2.321928095,-0.060973737,0.057858514,0.009643086,2.500555693,1,1,1,5,0,0,0,0,0.166666667,1,0.285714286,0,0.5,0.166666667,0.166666667,0.166666667,0.833333333,0.833333333,0.027777778,0.166666667,0.047619048,0,0.5,0.277777778,0.071428571,0.166666667,0.103,0,0.015625,0,15.625,0,4203,14188,3997,100,100,?,?,0,0.4
features_all_postprocessedleft,4,5,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3.67E+18,2.02E+07,49,6,1,5,0,16.66666667,83.33333333,0,0,0.32,0.4,100.0772201,99.76080608,13.98932566,13.93156857,0.057757093,2.331554277,2.321928095,0.009626182,0.360676413,0.060112736,15.65142438,1,1,1,5,0,0,0,0,0.166666667,1,0.285714286,0,0.5,0.166666667,0.166666667,0.166666667,0.833333333,0.833333333,0.027777778,0.166666667,0.047619048,0,0.5,0.222222222,0.057142857,0.166666667,0.107,0,0,0,0,0,4203,14188,3997,100,100,?,?,0,0.4
features_all_postprocessedleft,4,6,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3.67E+18,2.02E+07,50,5,1,4,0,20,80,0,0,0.32,0.4,100,99.67105174,11.70069995,11.60964047,0.091059479,2.340139991,2.321928095,0.018211896,0.429467187,0.085893437,18.64531015,1,1,1,4,0,0,0,0,0.2,1,0.333333333,0,0.5,0.2,0.2,0.2,0.8,0.8,0.04,0.2,0.066666667,0,0.5,0.2,0.066666667,0.2,0.122,0,0.03125,0,31.25,0,4203,14425,3760,100,100,?,?,0,0.4
features_all_postprocessedleft,4,7,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3.67E+18,2.02E+07,50,5,1,4,0,20,80,0,0,0.32,0.4,100,99.67105174,11.70069995,11.60964047,0.091059479,2.340139991,2.321928095,0.018211896,0.429467187,0.085893437,18.64531015,1,1,1,4,0,0,0,0,0.2,1,0.333333333,0,0.5,0.2,0.2,0.2,0.8,0.8,0.04,0.2,0.066666667,0,0.5,0.2,0.066666667,0.2,0.117,0,0.015625,0,15.625,0,4203,14425,3760,100,100,?,?,0,0.4
features_all_postprocessedleft,4,8,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3.67E+18,2.02E+07,50,5,1,4,0,20,80,0,0,0.32,0.4,100,99.67105174,11.70069995,11.60964047,0.091059479,2.340139991,2.321928095,0.018211896,0.429467187,0.085893437,18.64531015,1,1,1,4,0,0,0,0,0.2,1,0.333333333,0,0.5,0.2,0.2,0.2,0.8,0.8,0.04,0.2,0.066666667,0,0.5,0.2,0.066666667,0.2,0.127,0,0,0,0,0,4203,14425,3760,100,100,?,?,0,0.4
features_all_postprocessedleft,4,9,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3.67E+18,2.02E+07,50,5,1,4,0,20,80,0,0,0.32,0.4,100,99.67105174,11.70069995,11.60964047,0.091059479,2.340139991,2.321928095,0.018211896,0.429467187,0.085893437,18.64531015,1,1,1,4,0,0,0,0,0.2,1,0.333333333,0,0.5,0.2,0.2,0.2,0.8,0.8,0.04,0.2,0.066666667,0,0.5,0.2,0.066666667,0.2,0.128,0,0,0,0,0,4203,14425,3760,100,100,?,?,0,0.4
features_all_postprocessedleft,4,10,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3.67E+18,2.02E+07,50,5,1,4,0,20,80,0,0,0.32,0.4,100,99.67105174,11.70069995,11.60964047,0.091059479,2.340139991,2.321928095,0.018211896,0.429467187,0.085893437,18.64531015,1,1,1,4,0,0,0,0,0.2,1,0.333333333,0,0.5,0.2,0.2,0.2,0.8,0.8,0.04,0.2,0.066666667,0,0.5,0.2,0.066666667,0.2,0.136,0,0.015625,0,15.625,0,4203,14425,3760,100,100,?,?,0,0.4
features_all_postprocessedleft,5,1,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3.67E+18,2.02E+07,49,6,1,5,0,16.66666667,83.33333333,0,0,0.32,0.4,100.0772201,99.76080608,13.98932566,13.93156857,0.057757093,2.331554277,2.321928095,0.009626182,0.360676413,0.060112736,15.65142438,1,1,1,5,0,0,0,0,0.166666667,1,0.285714286,0,0.5,0.166666667,0.166666667,0.166666667,0.833333333,0.833333333,0.027777778,0.166666667,0.047619048,0,0.5,0.222222222,0.057142857,0.166666667,0.123,0,0,0,0,0,4203,14188,3997,100,100,?,?,0,0.4
features_all_postprocessedleft,5,2,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3.67E+18,2.02E+07,49,6,1,5,0,16.66666667,83.33333333,0,0,0.32,0.4,101.25,101.1069322,13.56572615,13.93156857,-0.36584242,2.260954358,2.321928095,-0.060973737,0.057858514,0.009643086,2.500555693,1,1,1,5,0,0,0,0,0.166666667,1,0.285714286,0,0.5,0.166666667,0.166666667,0.166666667,0.833333333,0.833333333,0.027777778,0.166666667,0.047619048,0,0.5,0.277777778,0.071428571,0.166666667,0.118,0,0.015625,0,15.625,0,4203,14188,3997,100,100,?,?,0,0.4
features_all_postprocessedleft,5,3,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3.67E+18,2.02E+07,49,6,1,5,0,16.66666667,83.33333333,0,0,0.32,0.4,100.8560311,100.623059,13.72970188,13.93156857,-0.201866685,2.288283647,2.321928095,-0.033644447,0.293640241,0.04894004,12.71875739,1,1,1,5,0,0,0,0,0.166666667,1,0.285714286,0,0.5,0.166666667,0.166666667,0.166666667,0.833333333,0.833333333,0.027777778,0.166666667,0.047619048,0,0.5,0.222222222,0.057142857,0.166666667,0.137,0,0,0,0,0,4203,14188,3997,100,100,?,?,0,0.4
features_all_postprocessedleft,5,4,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3.67E+18,2.02E+07,49,6,1,5,0,16.66666667,83.33333333,0,0,0.32,0.4,100.8560311,100.623059,13.72970188,13.93156857,-0.201866685,2.288283647,2.321928095,-0.033644447,0.293640241,0.04894004,12.71875739,1,1,1,5,0,0,0,0,0.166666667,1,0.285714286,0,0.5,0.166666667,0.166666667,0.166666667,0.833333333,0.833333333,0.027777778,0.166666667,0.047619048,0,0.5,0.222222222,0.057142857,0.166666667,0.116,0,0,0,0,0,4203,14188,3997,100,100,?,?,0,0.4
features_all_postprocessedleft,5,5,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3.67E+18,2.02E+07,49,6,1,5,0,16.66666667,83.33333333,0,0,0.32,0.4,100.8560311,100.623059,13.72970188,13.93156857,-0.201866685,2.288283647,2.321928095,-0.033644447,0.293640241,0.04894004,12.71875739,1,1,1,5,0,0,0,0,0.166666667,1,0.285714286,0,0.5,0.166666667,0.166666667,0.166666667,0.833333333,0.833333333,0.027777778,0.166666667,0.047619048,0,0.5,0.222222222,0.057142857,0.166666667,0.115,0,0,0,0,0,4203,14188,3997,100,100,?,?,0,0.4
features_all_postprocessedleft,5,6,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3.67E+18,2.02E+07,50,5,1,4,0,20,80,0,0,0.32,0.4,100,99.67105174,11.70069995,11.60964047,0.091059479,2.340139991,2.321928095,0.018211896,0.429467187,0.085893437,18.64531015,1,1,1,4,0,0,0,0,0.2,1,0.333333333,0,0.5,0.2,0.2,0.2,0.8,0.8,0.04,0.2,0.066666667,0,0.5,0.2,0.066666667,0.2,0.123,0,0.015625,0,15.625,0,4203,14425,3760,100,100,?,?,0,0.4
features_all_postprocessedleft,5,7,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3.67E+18,2.02E+07,50,5,1,4,0,20,80,0,0,0.32,0.4,100,99.67105174,11.70069995,11.60964047,0.091059479,2.340139991,2.321928095,0.018211896,0.429467187,0.085893437,18.64531015,1,1,1,4,0,0,0,0,0.2,1,0.333333333,0,0.5,0.2,0.2,0.2,0.8,0.8,0.04,0.2,0.066666667,0,0.5,0.2,0.066666667,0.2,0.123,0,0.015625,0,15.625,0,4203,14425,3760,100,100,?,?,0,0.4
features_all_postprocessedleft,5,8,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3.67E+18,2.02E+07,50,5,1,4,0,20,80,0,0,0.32,0.4,100,99.67105174,11.70069995,11.60964047,0.091059479,2.340139991,2.321928095,0.018211896,0.429467187,0.085893437,18.64531015,1,1,1,4,0,0,0,0,0.2,1,0.333333333,0,0.5,0.2,0.2,0.2,0.8,0.8,0.04,0.2,0.066666667,0,0.5,0.2,0.066666667,0.2,0.121,0,0.015625,0,15.625,0,4203,14425,3760,100,100,?,?,0,0.4
features_all_postprocessedleft,5,9,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3.67E+18,2.02E+07,50,5,1,4,0,20,80,0,0,0.32,0.4,100,99.67105174,11.70069995,11.60964047,0.091059479,2.340139991,2.321928095,0.018211896,0.429467187,0.085893437,18.64531015,1,1,1,4,0,0,0,0,0.2,1,0.333333333,0,0.5,0.2,0.2,0.2,0.8,0.8,0.04,0.2,0.066666667,0,0.5,0.2,0.066666667,0.2,0.12,0,0.015625,0,15.625,0,4203,14425,3760,100,100,?,?,0,0.4
features_all_postprocessedleft,5,10,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3.67E+18,2.02E+07,50,5,1,4,0,20,80,0,0,0.32,0.4,100,99.67105174,11.70069995,11.60964047,0.091059479,2.340139991,2.321928095,0.018211896,0.429467187,0.085893437,18.64531015,1,1,1,4,0,0,0,0,0.2,1,0.333333333,0,0.5,0.2,0.2,0.2,0.8,0.8,0.04,0.2,0.066666667,0,0.5,0.2,0.066666667,0.2,0.106,0,0.046875,0,46.875,0,4203,14425,3760,100,100,?,?,0,0.4
features_all_postprocessedleft,6,1,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3.67E+18,2.02E+07,49,6,1,5,0,16.66666667,83.33333333,0,0,0.32,0.4,100.0772201,99.76080608,13.98932566,13.93156857,0.057757093,2.331554277,2.321928095,0.009626182,0.360676413,0.060112736,15.65142438,1,1,1,5,0,0,0,0,0.166666667,1,0.285714286,0,0.5,0.166666667,0.166666667,0.166666667,0.833333333,0.833333333,0.027777778,0.166666667,0.047619048,0,0.5,0.222222222,0.057142857,0.166666667,0.111,0,0,0,0,0,4203,14188,3997,100,100,?,?,0,0.4
features_all_postprocessedleft,6,2,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3.67E+18,2.02E+07,49,6,1,5,0,16.66666667,83.33333333,0,0,0.32,0.4,100.8560311,100.623059,13.72970188,13.93156857,-0.201866685,2.288283647,2.321928095,-0.033644447,0.293640241,0.04894004,12.71875739,1,1,1,5,0,0,0,0,0.166666667,1,0.285714286,0,0.5,0.166666667,0.166666667,0.166666667,0.833333333,0.833333333,0.027777778,0.166666667,0.047619048,0,0.5,0.222222222,0.057142857,0.166666667,0.116,0,0.015625,0,15.625,0,4203,14188,3997,100,100,?,?,0,0.4
features_all_postprocessedleft,6,3,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3.67E+18,2.02E+07,49,6,1,5,0,16.66666667,83.33333333,0,0,0.32,0.4,100.8560311,100.623059,13.72970188,13.93156857,-0.201866685,2.288283647,2.321928095,-0.033644447,0.293640241,0.04894004,12.71875739,1,1,1,5,0,0,0,0,0.166666667,1,0.285714286,0,0.5,0.166666667,0.166666667,0.166666667,0.833333333,0.833333333,0.027777778,0.166666667,0.047619048,0,0.5,0.222222222,0.057142857,0.166666667,0.105,0,0,0,0,0,4203,14188,3997,100,100,?,?,0,0.4
features_all_postprocessedleft,6,4,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3.67E+18,2.02E+07,49,6,1,5,0,16.66666667,83.33333333,0,0,0.32,0.4,100.8560311,100.623059,13.72970188,13.93156857,-0.201866685,2.288283647,2.321928095,-0.033644447,0.293640241,0.04894004,12.71875739,1,1,1,5,0,0,0,0,0.166666667,1,0.285714286,0,0.5,0.166666667,0.166666667,0.166666667,0.833333333,0.833333333,0.027777778,0.166666667,0.047619048,0,0.5,0.222222222,0.057142857,0.166666667,0.109,0,0.03125,0,31.25,0,4203,14188,3997,100,100,?,?,0,0.4
features_all_postprocessedleft,6,5,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3.67E+18,2.02E+07,49,6,1,5,0,16.66666667,83.33333333,0,0,0.32,0.4,100.8560311,100.623059,13.72970188,13.93156857,-0.201866685,2.288283647,2.321928095,-0.033644447,0.293640241,0.04894004,12.71875739,1,1,1,5,0,0,0,0,0.166666667,1,0.285714286,0,0.5,0.166666667,0.166666667,0.166666667,0.833333333,0.833333333,0.027777778,0.166666667,0.047619048,0,0.5,0.222222222,0.057142857,0.166666667,0.11,0,0,0,0,0,4203,14188,3997,100,100,?,?,0,0.4
