Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureOutOfBagError
features_all_postprocessedleft,6,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,49,6,1,5,0,16.66666667,83.33333333,0,-0.2,0.333333333,0.438960701,105.0583658,110.4239213,13.72970188,1086.010114,-1072.280412,2.288283647,181.0016857,-178.713402,0.032179893,0.005363315,1.393842509,0,0,0,0,1,5,1,1,0,0,0,0,0.6,0.2,0.166666667,0.366666667,0.633333333,0.833333333,0.066666667,0.166666667,0.095238095,-0.244151844,0.416666667,0.211111111,0.057142857,0.166666667,0,0,0,0,0,0,4066,14188,3997,83.33333333,90,?,?
features_all_postprocessedleft,6,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,50,5,1,4,0,20,80,0,0,0.317560976,0.40959183,99.23780488,102.0611211,11.70069995,11.9748808,-0.274180845,2.340139991,2.39497616,-0.054836169,0.614157585,0.122831517,26.66364047,0,0,0.25,1,0.75,3,1,1,0,0,0,-0.25,0.375,0.2,0.2,0.2,0.8,0.8,0.05,0.2,0.08,0,0.6,0.38,0.08,0.2,0,0,0,0,0,0,4066,14425,3760,100,92,?,?
features_all_postprocessedleft,6,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,50,5,1,4,0,20,80,0,0,0.32,0.40712406,100,101.4462081,11.70069995,12.15431325,-0.453613301,2.340139991,2.430862651,-0.09072266,0.571024094,0.114204819,24.79100074,0,0,0,0,1,4,1,1,0,0,0,0,0.5,0.2,0.2,0.2,0.8,0.8,0.04,0.2,0.066666667,0,0.5,0.2,0.066666667,0.2,0,0,0,0,0,0,4066,14425,3760,100,100,?,?
features_all_postprocessedleft,6,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,50,5,1,4,0,20,80,0,0,0.32,0.40712406,100,101.4462081,11.70069995,12.15431325,-0.453613301,2.340139991,2.430862651,-0.09072266,0.571024094,0.114204819,24.79100074,0,0,0,0,1,4,1,1,0,0,0,0,0.5,0.2,0.2,0.2,0.8,0.8,0.04,0.2,0.066666667,0,0.5,0.2,0.066666667,0.2,0,0,0,0,0,0,4066,14425,3760,100,100,?,?
features_all_postprocessedleft,6,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,50,5,1,4,0,20,80,0,0,0.316666667,0.431083905,98.95833333,107.4164656,11.70069995,1082.136663,-1070.435963,2.340139991,216.4273325,-214.0871925,1.293354342,0.258670868,56.1509554,0,0,0,0,1,4,1,1,0,0,0,0,0.125,0.2,0.2,0.2,0.8,0.8,0.066666667,0.2,0.1,0,0.55,0.313333333,0.1,0.2,0.016,0,0.015625,0,15.625,0,4066,14425,3760,80,76,?,?
features_all_postprocessedleft,6,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,50,5,3,2,0,60,40,0,0.411764706,0.314807018,0.405447668,98.82640391,101.5719938,11.53672422,1081.969786,-1070.433062,2.307344844,216.3939572,-214.0866124,1.182403005,0.236480601,51.22247178,0,0,0,0,1,4,1,1,0,0,0,0,0.125,0.2,0.6,0.183333333,0.816666667,0.4,0.366666667,0.6,0.453333333,0.389141154,0.583333333,0.446666667,0.366666667,0.6,0,0,0,0,0,0,4066,14425,3760,80,88,?,?
features_all_postprocessedleft,7,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,49,6,1,5,0,16.66666667,83.33333333,0,-0.2,0.333333333,0.431303289,105.0583658,108.4976407,13.72970188,1086.162822,-1072.43312,2.288283647,181.027137,-178.7388533,0.272529644,0.045421607,11.80437127,0,0,0,0,1,5,1,1,0,0,0,0,0.6,0.2,0.166666667,0.366666667,0.633333333,0.833333333,0.066666667,0.166666667,0.095238095,-0.244151844,0.416666667,0.211111111,0.057142857,0.166666667,0,0,0,0,0,0,4066,14188,3997,83.33333333,93.33333333,?,?
features_all_postprocessedleft,7,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,49,6,2,4,0,33.33333333,66.66666667,0,0,0.312820513,0.397063515,98.59323556,99.88436361,13.72970188,13.78760081,-0.057898925,2.288283647,2.297933468,-0.009649821,0.944578326,0.157429721,40.91354281,0,0,0,0,1,5,1,1,0,0,0,0,0.5,0.166666667,0.333333333,0.333333333,0.666666667,0.666666667,0.111111111,0.333333333,0.166666667,0,0.5,0.222222222,0.1,0.333333333,0,0,0,0,0,0,4066,14188,3997,100,100,?,?
features_all_postprocessedleft,7,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,49,6,1,5,0,16.66666667,83.33333333,0,-0.2,0.333333333,0.42695858,105.0583658,107.4046959,13.72970188,1086.092433,-1072.362731,2.288283647,181.0154054,-178.7271218,0.130167189,0.021694531,5.63807226,0,0,0,0,1,5,1,1,0,0,0,0,0.4,0.166666667,0.166666667,0.366666667,0.633333333,0.833333333,0.066666667,0.166666667,0.095238095,-0.244151844,0.383333333,0.205555556,0.057142857,0.166666667,0,0,0,0,0,0,4066,14188,3997,83.33333333,93.33333333,?,?
features_all_postprocessedleft,7,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,49,6,2,4,0,33.33333333,66.66666667,0,0,0.309401709,0.391729086,97.89663462,99.01631528,13.56572615,13.17289097,0.392835184,2.260954358,2.195481828,0.065472531,0.88460948,0.147434913,38.23145649,0,0,0,0,1,5,1,1,0,0,0,0,0.5,0.166666667,0.333333333,0.333333333,0.666666667,0.666666667,0.111111111,0.333333333,0.166666667,0,0.5,0.277777778,0.125,0.333333333,0,0,0,0,0,0,4066,14188,3997,100,100,?,?
features_all_postprocessedleft,7,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,49,6,1,5,0,16.66666667,83.33333333,0,0,0.301587302,0.418397765,94.3188086,104.3492456,13.98932566,1083.751372,-1069.762047,2.331554277,180.6252287,-178.2936745,2.198248406,0.366374734,95.39220601,0,0,0,0,1,5,1,1,0,0,0,0,0.2,0.166666667,0.166666667,0.166666667,0.833333333,0.833333333,0.055555556,0.166666667,0.083333333,0,0.625,0.388888889,0.1,0.166666667,0,0,0,0,0,0,4066,14188,3997,83.33333333,70,?,?
features_all_postprocessedleft,7,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,50,5,1,4,0,20,80,0,0,0.313658537,0.404329448,98.01829268,100.7498532,11.70069995,11.5598433,0.140856655,2.340139991,2.31196866,0.028171331,0.896492547,0.179298509,38.92120773,0,0,0,0,1,4,1,1,0,0,0,0,1,1,0.2,0.2,0.8,0.8,0.05,0.2,0.08,0,0.6,0.38,0.08,0.2,0,0,0,0,0,0,4066,14425,3760,100,92,?,?
features_all_postprocessedleft,7,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,50,5,1,4,0,20,80,0,0,0.344827586,0.441620624,107.7586207,110.0419801,11.70069995,1084.770146,-1073.069446,2.340139991,216.9540292,-214.6138892,-0.317856105,-0.063571221,-13.79971703,0,0,0,0,1,4,1,1,0,0,0,0,0.375,0.2,0.2,0.2,0.8,0.8,0.05,0.2,0.08,0,0.35,0.21,0.08,0.2,0,0,0,0,0,0,4066,14425,3760,80,96,?,?
features_all_postprocessedleft,7,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,50,5,1,4,0,20,80,0,0,0.32,0.405729343,100,101.0986759,11.70069995,12.11400928,-0.41330933,2.340139991,2.422801857,-0.082661866,0.4750291,0.09500582,20.62337978,0,0,0,0,1,4,1,1,0,0,0,0,0.5,0.2,0.2,0.2,0.8,0.8,0.04,0.2,0.066666667,0,0.5,0.2,0.066666667,0.2,0,0,0,0,0,0,4066,14425,3760,100,100,?,?
features_all_postprocessedleft,7,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,50,5,1,4,0,20,80,0,0,0.31047619,0.399432704,97.02380952,99.52969434,11.70069995,11.28783637,0.412863579,2.340139991,2.257567275,0.082572716,1.080338442,0.216067688,46.90287393,0,0,0,0,1,4,1,1,0,0,0,0,0.625,0.25,0.2,0.2,0.8,0.8,0.05,0.2,0.08,0,0.6,0.38,0.08,0.2,0,0,0,0,0,0,4066,14425,3760,100,92,?,?
features_all_postprocessedleft,7,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,50,5,1,4,0,20,80,0,0,0.32,0.405729343,100,101.0986759,11.70069995,12.11400928,-0.41330933,2.340139991,2.422801857,-0.082661866,0.4750291,0.09500582,20.62337978,0,0,0,0,1,4,1,1,0,0,0,0,0.5,0.2,0.2,0.2,0.8,0.8,0.04,0.2,0.066666667,0,0.5,0.2,0.066666667,0.2,0,0,0,0,0,0,4066,14425,3760,100,100,?,?
features_all_postprocessedleft,8,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,49,6,1,5,0,16.66666667,83.33333333,0,0,0.324786325,0.414084702,101.5741016,103.2735592,13.98932566,15.1981924,-1.208866741,2.331554277,2.533032067,-0.20147779,0.459327514,0.076554586,19.93235375,0,0,0,0,1,5,1,1,0,0,0,0,0.5,0.166666667,0.166666667,0.166666667,0.833333333,0.833333333,0.027777778,0.166666667,0.047619048,0,0.5,0.222222222,0.057142857,0.166666667,0,0,0,0,0,0,4066,14188,3997,100,100,?,?
features_all_postprocessedleft,8,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,49,6,1,5,0,16.66666667,83.33333333,0,-0.2,0.328682171,0.432798133,103.997093,109.3972287,13.56572615,1085.410652,-1071.844926,2.260954358,180.9017753,-178.640821,0.257549492,0.042924915,11.13089154,0,0,0,0,1,5,1,1,0,0,0,0,0.6,0.2,0.166666667,0.366666667,0.633333333,0.833333333,0.066666667,0.166666667,0.095238095,-0.244151844,0.458333333,0.283333333,0.071428571,0.166666667,0,0,0,0,0,0,4066,14188,3997,83.33333333,90,?,?
features_all_postprocessedleft,8,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,49,6,2,4,0,33.33333333,66.66666667,0,0.04,0.29537037,0.381871205,93.09338521,96.06262199,13.72970188,12.43971547,1.289986412,2.288283647,2.073285912,0.214997735,1.915920694,0.319320116,82.98634548,0,0,0,0,1,5,1,1,0,0,0,0,0.6,0.2,0.333333333,0.283333333,0.716666667,0.666666667,0.133333333,0.333333333,0.19047619,0.072075922,0.641666667,0.394444444,0.114285714,0.333333333,0,0,0,0,0,0,4066,14188,3997,100,93.33333333,?,?
features_all_postprocessedleft,8,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,49,6,2,4,0,33.33333333,66.66666667,0,0.04,0.327131783,0.430794102,103.1037915,108.3695509,13.72970188,1085.261176,-1071.531474,2.288283647,180.8768626,-178.588579,0.174787767,0.029131295,7.570771632,0,0,0,0,1,5,1,1,0,0,0,0,0.6,0.2,0.333333333,0.283333333,0.716666667,0.666666667,0.133333333,0.333333333,0.19047619,0.072075922,0.475,0.255555556,0.114285714,0.333333333,0,0,0,0,0,0,4066,14188,3997,83.33333333,90,?,?
features_all_postprocessedleft,8,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,49,6,0,6,0,0,100,0,-0.285714286,0.358518519,0.465766327,112.9961089,117.1670816,13.72970188,1089.153631,-1075.423929,2.288283647,181.5256052,-179.2373216,-1.049848868,-0.174974811,-45.47323965,0,0,0,0,1,5,1,1,0,0,0,0,0.1,0.166666667,0,0.3,0.7,1,0,0,0,-0.272075922,0.283333333,0.236111111,0,0,0,0,0,0,0,0,4066,14188,3997,83.33333333,86.66666667,?,?
features_all_postprocessedleft,8,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,50,5,1,4,0,20,80,0,0,0.303089431,0.395052429,94.71544715,98.43822764,11.70069995,10.5598433,1.140856655,2.340139991,2.11196866,0.228171331,1.590222975,0.318044595,69.03950171,0,0,0,0,1,4,1,1,0,0,0,0,0.625,0.25,0.2,0.2,0.8,0.8,0.05,0.2,0.08,0,0.65,0.39,0.08,0.2,0,0,0,0,0,0,4066,14425,3760,100,92,?,?
features_all_postprocessedleft,8,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,50,5,1,4,0,20,80,0,0,0.31047619,0.42120656,97.02380952,104.955252,11.70069995,1082.306588,-1070.605888,2.340139991,216.4613175,-214.1211775,1.312649032,0.262529806,56.98863399,0,0,0,0,1,4,1,1,0,0,0,0,0.125,0.2,0.2,0.2,0.8,0.8,0.066666667,0.2,0.1,0,0.55,0.313333333,0.1,0.2,0,0,0,0,0,0,4066,14425,3760,80,76,?,?
features_all_postprocessedleft,8,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,50,5,1,4,0,20,80,0,0,0.32,0.405729343,100,101.0986759,11.70069995,12.11400928,-0.41330933,2.340139991,2.422801857,-0.082661866,0.4750291,0.09500582,20.62337978,0,0,0,0,1,4,1,1,0,0,0,0,0.5,0.2,0.2,0.2,0.8,0.8,0.04,0.2,0.066666667,0,0.5,0.2,0.066666667,0.2,0,0,0,0,0,0,4066,14425,3760,100,100,?,?
features_all_postprocessedleft,8,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,50,5,1,4,0,20,80,0,0,0.340491228,0.441831996,106.4035088,110.0946493,11.70069995,14.87667681,-3.175976857,2.340139991,2.975335362,-0.635195371,-0.116803086,-0.023360617,-5.071003858,0,0,0,0,1,4,1,1,0,0,0,0,0.125,0.2,0.2,0.2,0.8,0.8,0.066666667,0.2,0.1,0,0.3,0.226666667,0.1,0.2,0,0,0,0,0,0,4066,14425,3760,100,100,?,?
features_all_postprocessedleft,8,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,50,5,1,4,0,20,80,0,0,0.32,0.405729343,100,101.0986759,11.70069995,12.11400928,-0.41330933,2.340139991,2.422801857,-0.082661866,0.4750291,0.09500582,20.62337978,0,0,0,0,1,4,1,1,0,0,0,0,0.5,0.2,0.2,0.2,0.8,0.8,0.04,0.2,0.066666667,0,0.5,0.2,0.066666667,0.2,0,0,0,0,0,0,4066,14425,3760,100,100,?,?
features_all_postprocessedleft,9,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,49,6,2,4,0,33.33333333,66.66666667,0,0,0.312820513,0.397063515,98.59323556,99.88436361,13.72970188,13.78760081,-0.057898925,2.288283647,2.297933468,-0.009649821,0.944578326,0.157429721,40.91354281,0,0,0,0,1,5,1,1,0,0,0,0,0.5,0.166666667,0.333333333,0.333333333,0.666666667,0.666666667,0.111111111,0.333333333,0.166666667,0,0.5,0.222222222,0.1,0.333333333,0,0,0,0,0,0,4066,14188,3997,100,100,?,?
features_all_postprocessedleft,9,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,49,6,1,5,0,16.66666667,83.33333333,0,0,0.316666667,0.401144197,99.80544747,100.9108905,13.72970188,14.07339326,-0.343691374,2.288283647,2.345565543,-0.057281896,0.525258465,0.087543077,22.75108807,0,0,0,0,1,5,1,1,0,0,0,0,0.5,0.166666667,0.166666667,0.166666667,0.833333333,0.833333333,0.027777778,0.166666667,0.047619048,0,0.5,0.222222222,0.057142857,0.166666667,0,0,0,0,0,0,4066,14188,3997,100,100,?,?
features_all_postprocessedleft,9,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,49,6,2,4,0,33.33333333,66.66666667,0,0,0.312820513,0.397063515,98.59323556,99.88436361,13.72970188,13.78760081,-0.057898925,2.288283647,2.297933468,-0.009649821,0.832771163,0.138795194,36.07071819,0,0,0,0,1,5,1,1,0,0,0,0,0.5,0.166666667,0.333333333,0.333333333,0.666666667,0.666666667,0.111111111,0.333333333,0.166666667,0,0.5,0.222222222,0.1,0.333333333,0,0,0,0,0,0,4066,14188,3997,100,100,?,?
features_all_postprocessedleft,9,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,49,6,1,5,0,16.66666667,83.33333333,0,0,0.321367521,0.409293742,100.5049005,102.0786842,13.98932566,14.64237625,-0.653050586,2.331554277,2.440396041,-0.108841764,0.432248224,0.072041371,18.75725761,0,0,0,0,1,5,1,1,0,0,0,0,0.5,0.166666667,0.166666667,0.166666667,0.833333333,0.833333333,0.027777778,0.166666667,0.047619048,0,0.5,0.222222222,0.057142857,0.166666667,0,0,0,0,0,0,4066,14188,3997,100,100,?,?
features_all_postprocessedleft,9,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,49,6,1,5,0,16.66666667,83.33333333,0,0,0.303703704,0.394219419,94.98069498,98.31911763,13.98932566,13.32423826,0.665087407,2.331554277,2.220706376,0.110847901,1.638373905,0.273062318,71.09665163,0,0,0,0,1,5,1,1,0,0,0,0,0.6,0.2,0.166666667,0.166666667,0.833333333,0.833333333,0.033333333,0.166666667,0.055555556,0,0.616666667,0.35,0.066666667,0.166666667,0,0,0,0,0,0,4066,14188,3997,100,93.33333333,?,?
features_all_postprocessedleft,9,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,50,5,0,5,0,0,100,0,-0.25,0.343636364,0.454465448,107.3863636,113.2426228,11.70069995,1084.301479,-1072.600779,2.340139991,216.8602959,-214.5201559,-0.219256364,-0.043851273,-9.519011097,0,0,0,0,1,4,1,1,0,0,0,0,0.625,0.25,0,0.25,0.75,1,0,0,0,-0.25,0.4,0.22,0,0,0,0,0,0,0,0,4066,14425,3760,80,88,?,?
features_all_postprocessedleft,9,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,50,5,0,5,0,0,100,0,-0.25,0.331428571,0.427830047,103.5714286,106.6056768,11.70069995,13.16230549,-1.461605539,2.340139991,2.632461098,-0.292321108,0.118613274,0.023722655,5.149593165,0,0,0,0,1,4,1,1,0,0,0,0,0.625,0.25,0,0.25,0.75,1,0,0,0,-0.25,0.4,0.22,0,0,0,0,0,0,0,0,4066,14425,3760,100,92,?,?
features_all_postprocessedleft,9,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,50,5,0,5,0,0,100,0,-0.25,0.359578947,0.465033682,112.3684211,115.8759903,11.70069995,17.30963622,-5.608936264,2.340139991,3.461927244,-1.121787253,-0.838220259,-0.167644052,-36.39131739,0,0,0,0,1,4,1,1,0,0,0,0,0.125,0.2,0,0.25,0.75,1,0,0,0,-0.204124145,0.2,0.2,0,0,0,0,0,0,0,0,4066,14425,3760,100,100,?,?
features_all_postprocessedleft,9,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,50,5,0,5,0,0,100,0,-0.25,0.331428571,0.427830047,103.5714286,106.6056768,11.70069995,13.16230549,-1.461605539,2.340139991,2.632461098,-0.292321108,0.118613274,0.023722655,5.149593165,0,0,0,0,1,4,1,1,0,0,0,0,0.625,0.25,0,0.25,0.75,1,0,0,0,-0.25,0.4,0.22,0,0,0,0,0,0,0,0,4066,14425,3760,100,92,?,?
features_all_postprocessedleft,9,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,50,5,1,4,0,20,80,0,-0.176470588,0.348,0.465080638,110.2534562,117.6890358,11.27710044,2154.888969,-2143.611868,2.255420088,430.9777937,-428.7223736,-0.189615862,-0.037923172,-8.19933571,0,0,0,0,1,4,1,1,0,0,0,0,0.125,0.2,0.2,0.366666667,0.633333333,0.8,0.133333333,0.2,0.16,-0.148316325,0.391666667,0.293333333,0.1,0.2,0,0,0,0,0,0,4066,14425,3760,60,76,?,?
features_all_postprocessedleft,10,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,49,6,3,3,0,50,50,0,0.333333333,0.318518519,0.411651297,100.3891051,103.5540318,13.72970188,16.08324187,-2.353539981,2.288283647,2.680540311,-0.392256664,0.940295964,0.156715994,40.72805622,0,0,0,0,1,5,1,1,0,0,0,0,0.2,0.166666667,0.5,0.15,0.85,0.5,0.277777778,0.5,0.35,0.31023786,0.525,0.361111111,0.26,0.5,0,0,0,0,0,0,4066,14188,3997,100,100,?,?
features_all_postprocessedleft,10,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,49,6,1,5,0,16.66666667,83.33333333,0,0,0.316666667,0.401144197,99.80544747,100.9108905,13.72970188,14.07339326,-0.343691374,2.288283647,2.345565543,-0.057281896,0.525258465,0.087543077,22.75108807,0,0,0,0,1,5,1,1,0,0,0,0,0.5,0.166666667,0.166666667,0.166666667,0.833333333,0.833333333,0.027777778,0.166666667,0.047619048,0,0.5,0.222222222,0.057142857,0.166666667,0,0,0,0,0,0,4066,14188,3997,100,100,?,?
features_all_postprocessedleft,10,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,49,6,1,5,0,16.66666667,83.33333333,0,-0.2,0.333333333,0.431303289,105.0583658,108.4976407,13.72970188,1086.162822,-1072.43312,2.288283647,181.027137,-178.7388533,0.272529644,0.045421607,11.80437127,0,0,0,0,1,5,1,1,0,0,0,0,0.6,0.2,0.166666667,0.366666667,0.633333333,0.833333333,0.066666667,0.166666667,0.095238095,-0.244151844,0.416666667,0.211111111,0.057142857,0.166666667,0,0,0,0,0,0,4066,14188,3997,83.33333333,93.33333333,?,?
features_all_postprocessedleft,10,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,49,6,1,5,0,16.66666667,83.33333333,0,-0.153846154,0.31965812,0.413819993,101.1418269,104.600175,13.56572615,1084.579366,-1071.01364,2.260954358,180.7632277,-178.5022734,0.886979828,0.147829971,38.33389927,0,0,0.4,2,0.6,3,1,1,0,0,0,-0.316227766,0.3,0.166666667,0.166666667,0.316666667,0.683333333,0.833333333,0.083333333,0.166666667,0.111111111,-0.136037961,0.5,0.305555556,0.083333333,0.166666667,0,0,0,0,0,0,4066,14188,3997,83.33333333,86.66666667,?,?
features_all_postprocessedleft,10,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,49,6,1,5,0,16.66666667,83.33333333,0,0,0.303368177,0.395274118,94.87576177,98.58216151,13.98932566,12.58959064,1.39973502,2.331554277,2.098265107,0.23328917,1.71880948,0.286468247,74.58712471,0,0,0.4,2,0.6,3,1,1,0,0,0,-0.316227766,0.3,0.166666667,0.166666667,0.166666667,0.833333333,0.833333333,0.041666667,0.166666667,0.066666667,0,0.641666667,0.333333333,0.08,0.166666667,0,0,0,0,0,0,4066,14188,3997,100,86.66666667,?,?
features_all_postprocessedleft,10,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1.17811E+18,2.02E+07,50,5,1,4,0,20,80,0,0,0.32,0.40712406,100,101.4462081,11.70069995,12.15431325,-0.453613301,2.340139991,2.430862651,-0.09072266,0.465942048,0.09318841,20.22886561,0,0,0,0,1,4,1,1,0,0,0,0,0.5,0.2,0.2,0.2,0.8,0.8,0.04,0.2,0.066666667,0,0.5,0.2,0.066666667,0.2,0,0,0,0,0,0,4066,14425,3760,100,100,?,?
